Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
"business","Catering food and drink supplier","!catering company","86 Mosalo St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0732674227","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9d3d3ea92d174e09",""
"business","Music producer","Phentermine Records","71 Mosalo St, Atteridgeville, Gauteng, 0008","Gauteng","Gauteng","","South Africa"," 0818985218","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xac5cdea9bddbc16a",""
"business","Bakery","Tendos Bakery","Block jv 54, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0723512892","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe146ab2164e503a8",""
"business","Second hand store","Cash Crusaders Atteridgeville","Maunde St Shop 3119-B05, Mnandi Shopping Centre, Atteridgeville, Pretoria, 0006","Pretoria","Gauteng","","South Africa"," 0100232269","appliancerepairs@cashcrusaders.co.za","https://cashcrusaders.co.za/storedetails?loc>>u003d>>u0026id>>u003d>>u0026layout>>u003dloc>>u003dCash%20Crusaders%20Atteridgeville>>u0026locationid>>u003d55c2c3fa-e438-4cc4-94f6-2c6a97c5a57a","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2daae0c7abcaf53b",""
"business","Legal services","Tentswalo Business Enterprises","130 Ramokgopa St, Atteridgeville, Pretoria, 0125","Pretoria","Gauteng","","South Africa"," 0738116231","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1dcd5e3cbe07754a",""
"business","Internet cafe","Rhona Trading Enterprise (RTE Business Cafe)","69 Makuruntsi St, Saulsville, Pretoria, 0125","Pretoria","Gauteng","","South Africa"," 0711982302","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2c8f659f023a37cb",""
"business","County government office","Atteridgeville Municipality  Service Center","32 Komane St, Atteridgeville, Pretoria, 0006","Pretoria","Gauteng","","South Africa"," 0123583158","","https://www.gov.za/about-government/contact-directory/gp-thusong/gp-thusong/atteridgeville-thusong-service-centre","","","https://maps.google.com/?hl=en_US&cid=0x0:0x97f79c92e4201bfe",""
"business","Government office","Atteridgeville Magistrate's Court..","1 Hlahla St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0123731140","","https://www.justice.gov.za/contact/lowercourts_full.html","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2129155194f5e914",""
"business","Business management consultant","Muse Monkey Business Management And Business Consulting","42 Russel Lubisi St, Saulsville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0788864030","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7624e7e924e7577b",""
"business","Business management consultant","BEZUIDT","1st Floor, Building, One, 177 Ramokgopa St, Saulsville, Pretoria, 0125","Pretoria","Gauteng","","South Africa"," 0846627078","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf808252e78c53090",""
"business","Corporate office","Thusong Service Centre","1770 Komane St, Atteridgeville, Pretoria, 0125","Pretoria","Gauteng","","South Africa"," 0123738856","","http://www.thusong.gov.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5fa29d2b02f59aa8",""
"business","Financial institution","Baynet Corporate Finance","154 Phakoe St, Saulsville, Pretoria, 0125","Pretoria","Gauteng","","South Africa"," 0845506281","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc4cbc9f2693ef4f8",""
"business","Foundation","Atteridgeville","25 Maluleka St, Atteridgeville, Pretoria, 0006","Pretoria","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa3a6a949007259e2",""
"business","Driver and vehicle licensing agency","Atteridgeville Roadworthy Centre","1E Mokgatle St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0123730106","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x36d972f4a17beb10",""
"business","Police academy","SAPS Atteridgeville Police Station","1 Matshiga St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0123851101","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x76f4103505b410c",""
"business","Courier service","POSTNET ATTERIDGEVILLE","26 Maunde St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0123730198","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xacaa12850cb224f8",""
"business","Post office","Atteridgeville Post Office","Stand No 1082, Corner Maboea , Seeiso St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0123738866","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5019352d0fae814d",""
"business","Social services organization","Rearabilwe Community Development Project","3 Samora Machel Street, Phase 5, Lotus Gardens, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0826308160","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x16818bd6c9bd3fc6",""
"business","Non-profit organization","Rearabilwe","62 Maunde St, Saulsville, Pretoria, 0125","Pretoria","Gauteng","","South Africa"," 0127716392","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x20766f5ba9353ba6",""
"business","Security system installation service","Tirha Ntirho Trading And Projects","14 Russel Lubisi St, Saulsville, Pretoria, 0125","Pretoria","Gauteng","","South Africa"," 0127677932","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x18bee0347fabe721",""
"business","Business management consultant","E QUALITY MULTISERVICES (PTY) LTD","219 Jeff Masemola St, Pretoria Central, Pretoria, 0002","Pretoria","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8010ce6250bf1215",""
"business","Chicken","KFC Atteridgeville Plaza","Shop 1, Cnr Hlahla , Atteridge Stadium Centre, Ramokgopa St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0108807701","","http://www.kfc.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe6d8bd3f0161fe44",""
"business","business","0125","Saulsville, Pretoria","Pretoria","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x55eca7ec197835c",""
"business","Beauty salon","Atlyn Shopping Centre","extension 25, Cnrs of Khoza, Phudufufu  Umkhombe Streets Erf 16248, Atteridgeville, Pretoria, 0008","Cnrs of Khoza, Phudufufu  Umkhombe Streets Erf","Gauteng","16248","South Africa"," 0120041305","atlyn@safari-investments.com","http://www.atlyn.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4245201facc0139f",""
"business","Graphic designer","BroadcastingBaThusiBaAttridgevilleEnterprise","Ramokgopa and Tau 45 Mogolodi Street 30 Mogolodi Street, 11 Tweele St, Saulsville, Pretoria, 0125","Pretoria","Gauteng","","South Africa"," 0822978074","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x469adb0a3533c104",""
"business","Construction company","LIVHUSHA GROUP (PTY) LTD","32 MAKURUNTSI STREET SAULSVILLE, Atteridgeville, Pretoria, 0125","Pretoria","Gauteng","","South Africa"," 0829358888","","http://livhushagroup.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2092bb3376a02b5e",""
"business","Dude ranch","26 11th str ext seven","26 11th str extension seven Saulsville west, Pretoria, 0125","Pretoria","Gauteng","","South Africa"," 0765905579","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x971cf15fe02b2074",""
"business","Welder","Bonaventure Welding Works","156 8th St, Atteridgeville, Pretoria, 0006","Pretoria","Gauteng","","South Africa"," 0789522058","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5476ed6fc8788939",""
"business","Office supply store","Ebony distribution","Mashao St, Saulsville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0815158538","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x20d2cf4a91c09f76",""
"business","Building materials store","Build it Atteridgeville","G06, Attlyn Shopping Centre, 63 Khoza St, Atteridgeville, Pretoria, 0008","Pretoria","Gauteng","","South Africa"," 0123730819","","http://www.buildit.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3bbe9f4638aa95bb",""
"business","Information services","Pure Trail","12 Sepeng St, Atteridgeville, Pretoria, 0125","Pretoria","Gauteng","","South Africa"," 0799478007","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x158745ad346c2bf1",""
"business","Steel fabricator","SIMBA K WELDING  ALUMINUM SERVICES+27834817245","62 Maseremule St, Saulsville, Pretoria, 0125","Pretoria","Gauteng","","South Africa"," 0120231840","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6de6c3918d38d6c0",""
"business","business","PEP Home Atteridgeville","Shop A11, Attlyn Shopping Centre, Umkhombe St, Atteridgeville, Pretoria, 0006","Pretoria","Gauteng","","South Africa"," 0123736048","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdde72da8f635c4c9",""
"business","Corporate office","98Degrees","Unit 10, Palms View Office Park, 54 Van Buuren Rd, Bedfordview, Johannesburg, 2007","Johannesburg","Gauteng","","South Africa"," 0861983347","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xaa2967a07f6bd603",""
"business","Property management company","Solver Property Services","1 Kelly Rd, Bedfordview, Johannesburg, 2007","Johannesburg","Gauteng","","South Africa"," 0108222882","info@litcreations.com","http://www.solver.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x26d22531e270ec59",""
"business","Iron works","Bedfordview Office Park","3 Riley Rd, Bedfordview, Germiston, 2007","Germiston","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x390b7f9deaa1ca0",""
"business","Marketing agency","IconomySA","3, AMR Building, 9 Concorde E Rd, Bedfordview, Germiston, 2007","Germiston","Gauteng","","South Africa"," 0118675005","info@iconomysa.co.za","https://www.iconomysa.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd126c21e26624145",""
"business","Office space rental agency","Regus - Johannesburg, Eastrand Bedfordview","AMR Office Park, 3 Concorde E Rd, Bedfordview, Johannesburg, 2008","Johannesburg","Gauteng","","South Africa"," 0100075151","","https://www.regus.com/en-gb/south-africa/johannesburg/bedfordview-amr-3-office-park-4324?utm_source>>u003dyext_places_gmb>>u0026utm_medium>>u003dplaces>>u0026utm_campaign>>u003dyext_traffic>>u0026utm_content>>u003d4324","","","https://maps.google.com/?hl=en_US&cid=0x0:0x15f228b8029a4608",""
"business","Engineering consultant","Selanya Consulting Engineers (Pty) Ltd","15 Millard Rd, Bedfordview, Germiston, 2007","Germiston","Gauteng","","South Africa"," 0114550883","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbe3f2874bab132d5",""
"business","business","N/A","","","Gauteng","","South Africa"," +442045429837","","http://www.marzennaalmendro.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe0f571106e4f8abb",""
"business","Software company","CSCC Consulting Solutions","5 Pine Rd, Bedfordview, Germiston, 2007","Germiston","Gauteng","","South Africa"," 0823197309","","http://www.linkedin.com/companies/cscc-consulting-solutions","","","https://maps.google.com/?hl=en_US&cid=0x0:0x21e810c2220f1d1c",""
"business","Business management consultant","Engineer Platform","AMR Office Park, 3 Concorde E Rd, Bedfordview, Johannesburg, 2007","Johannesburg","Gauteng","","South Africa"," 0682994706","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2fa655a2036442e7",""
"business","Software company","BNIC Complete IT Solutions","19 Kloof Road Bedfordview Germiston, Bedfordview, Johannesburg, 2007","Johannesburg","Gauteng","","South Africa"," 0101401170","","https://bnic.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3d7de1d9dd37c8fa",""
"business","Accounting firm","Bletchleys","14, Bedfordview Office Park, 3 Riley Rd, Bedfordview, 2007","Bedfordview","Gauteng","","South Africa"," 0110355041","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x12e231e43eeb34ce",""
"business","Technology park","VNQ Systems","3rd Floor Skeen Office Park, 16 Skeen Blvd, Bedfordview, 2007","Germiston","Gauteng","","South Africa"," 0114503379","","http://vnqsystems.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xee020219e4232a05",""
"business","Accountant","Howard Joel and Company","Pellmeadow Office Park, 60 Civin Dr, St Andrews, Bedfordview, 2007","Bedfordview","Gauteng","","South Africa"," 0114403494","tzippy@hjoel.com","http://hjoel.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf0e0a801bc2c7f2f",""
"business","Business park","Corporate Park","4-6, Skeen Blvd, Corporate Park, Johannesburg, 2008","Johannesburg","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x183d2a8078fda622",""
"business","Accounting software company","Compudynamics South Africa","Bedford Village, Bedfordview, 2007","Germiston","Gauteng","","South Africa"," 0114520022","info@compudynamics.co.za","https://www.compudynamics.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xddfe8edb8d56f7fc",""
"business","Hotel","Bedfordview - Business","21 Van Der Linde Rd, Bedfordview, Germiston, 2007","Germiston","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe43865047140d756",""
"business","Advertising agency","Seoza Search Marketing","79 Boeing Rd E, Bedfordview, Germiston, 2007","Germiston","Gauteng","","South Africa"," 0836804467","","http://www.seoza.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x526a344e71ecc0cb",""
"business","business","South Africa","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe85d630c1fa4e8a0",""
"business","General store","MURRAY AND ROBERTS CONSTRUCTION (PTY) LTD","377 Northlands Business Park, Bedfordview, 2007","Bedfordview","Gauteng","","South Africa"," 0114561000","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8e4bf6e33c3cd809",""
"business","Business management consultant","ERP Solutions","3 Riley Rd, Bedfordview, Germiston, 2700","Germiston","Gauteng","","South Africa"," 0827804088","","http://www.erpsolutions.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdea40516071f3e31",""
"business","Software company","Eco Time","20 Skeen Blvd, Bedfordview, Germiston, 2008","Germiston","Gauteng","","South Africa"," 0878280123","info@eco-time.com","http://www.eco-time.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd210e75d8327e852",""
"business","Business management consultant","VISION ACTIV","4 Skeen Blvd, Bedfordview, Germiston, 2008","Germiston","Gauteng","","South Africa"," 0114500500","","http://www.visionactiv.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7a3b59d320a1e11c",""
"business","Software company","Great 4 Business - Cyber Security Company  Digital Solutions","16 Skeen Blvd, Bedfordview, Johannesburg, 2007","Johannesburg","Gauteng","","South Africa"," 0719338956","info@g4b.co.za","https://www.g4b.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x49f8a519ee3c87d9",""
"business","Business management consultant","Malvolaar Holdings","AMR Office Park, 3 Concorde E Rd, Bedfordview, Germiston, 2008","Germiston","Gauteng","","South Africa"," 0763201575","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe76686fa73367e81",""
"business","Mining consultant","Avanti Business Solutions PTY LTD","Unit 1, 1 Harcus Rd, Bedfordview, Johannesburg, 2008","Johannesburg","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x18aefda9859a0ab5",""
"business","Business management consultant","Goldcet Africa","No1 Syringa Ln, Bedfordview, Germiston, 2008","Germiston","Gauteng","","South Africa","","enquiry@goldcetafrica.com","http://goldcetafrica.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd6175220cd656a9d",""
"business","Business management consultant","Strategnos","30 Selwyn Rd, Bedfordview, Germiston, 2008","Germiston","Gauteng","","South Africa"," 0114531020","","http://www.strategnos.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x905085e748aff05b",""
"business","Business management consultant","CoSec8","5 Leicester Rd, Bedford Gardens, Bedfordview, 2007","Bedfordview","Gauteng","","South Africa"," 0875101234","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x596fffacedc4506c",""
"business","Automation company","ITA (PTY) Ltd.","34a Riley Rd, Bedfordview, Germiston, 2008","Germiston","Gauteng","","South Africa"," 0112010300","sales@ita-tele.com","https://www.ita-tele.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1b83d1dc321af75",""
"business","Mining consultant","Avanti Business Solutions PTY LTD","Unit 1, 1 Harcus Rd, Bedfordview, Johannesburg, 2008","Johannesburg","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x18aefda9859a0ab5",""
"business","Business park","HQ Bedfordview Offices","27 Van Der Linde Road, c/r Arbroath Rd, Office No.1, Bedfordview, Germiston, 2008","Germiston","Gauteng","","South Africa"," 0119703166","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x17c819974a03cbcd",""
"business","Consultant","South African COID Institute (PTY) LTD","67 Van Buuren Rd, Bedfordview, Johannesburg, 2008","Johannesburg","Gauteng","","South Africa"," 0824412504","info@coidinstitute.co.za","http://coidinstitute.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2495cc483843b95a",""
